transaction_id,customer_id,card_number,transaction_date,transaction_time,amount,merchant_name,merchant_category,city,state,response_code,is_fraud
TXN_00000115,CUST_000140,6194,2025-04-06,16:49:04,47.56,Amazon,Online Retail,San Antonio,TX,00,0
TXN_00000492,CUST_000418,1649,2025-04-06,17:49:04,83.52,Concert Hall,Entertainment,Orlando,FL,00,0
TXN_00000892,CUST_000047,2717,2025-04-06,20:48:04,63.0,McDonald's,Restaurant,Tampa,FL,00,0
TXN_00000781,CUST_000140,7223,2025-04-06,21:58:04,709.94,Fry's Electronics,Electronics,Rockford,IL,00,0
TXN_00000257,CUST_000114,6462,2025-04-07,08:53:04,23.67,Subway,Restaurant,Detroit,MI,00,0
TXN_00000290,CUST_000421,5701,2025-04-07,09:15:04,269.0,eBay,Online Retail,San Francisco,CA,00,0
TXN_00000429,CUST_000291,6361,2025-04-07,10:10:04,26.95,Theme Park,Entertainment,Rochester,NY,00,0
TXN_00000087,CUST_000084,9470,2025-04-07,11:29:04,42.06,Rite Aid,Pharmacy,Cincinnati,OH,00,0
TXN_00000858,CUST_000309,6129,2025-04-07,13:51:04,442.54,Micro Center,Electronics,Raleigh,NC,00,0
TXN_00000658,CUST_000423,3598,2025-04-07,15:35:04,146.83,Sears,Department Store,Chicago,IL,00,0
TXN_00000522,CUST_000221,2626,2025-04-08,21:45:04,13.71,Health Mart,Pharmacy,Miami,FL,00,0
TXN_00000309,CUST_000404,3102,2025-04-09,17:30:04,230.79,Marriott,Hotel,Detroit,MI,00,0
TXN_00000794,CUST_000168,6712,2025-04-09,21:47:04,75.97,Walmart,Grocery,San Francisco,CA,00,0
TXN_00000311,CUST_000206,2511,2025-04-10,15:52:04,196.66,JCPenney,Department Store,Austin,TX,00,0
TXN_00000412,CUST_000171,1100,2025-04-10,18:01:04,447.24,Convenience Store ATM,ATM,Buffalo,NY,00,0
TXN_00000652,CUST_000288,7722,2025-04-11,00:52:04,60.38,Chevron,Gas Station,Syracuse,NY,00,0
TXN_00000907,CUST_000488,9567,2025-04-11,02:25:04,473.85,Micro Center,Electronics,Chicago,IL,00,0
TXN_00000064,CUST_000116,5929,2025-04-11,07:21:04,97.88,Credit Union ATM,ATM,Grand Rapids,MI,00,0
TXN_00000653,CUST_000276,8714,2025-04-11,12:52:04,706.66,Circuit City,Electronics,Austin,TX,00,0
TXN_00000459,CUST_000480,4098,2025-04-11,15:46:04,294.46,Walmart.com,Online Retail,Allentown,PA,00,0
TXN_00000071,CUST_000337,7722,2025-04-11,23:55:04,22.22,Chevron,Gas Station,Miami,FL,00,0
TXN_00000100,CUST_000278,5676,2025-04-12,14:13:04,347.71,Bank ATM,ATM,Raleigh,NC,00,0
TXN_00000768,CUST_000423,2435,2025-04-13,01:21:04,38.9,Bowling Alley,Entertainment,Savannah,GA,00,0
TXN_00000063,CUST_000358,8168,2025-04-13,01:50:04,24.94,CVS,Pharmacy,Dallas,TX,00,0
TXN_00000127,CUST_000235,3412,2025-04-13,04:03:04,33.1,Walgreens,Pharmacy,Cleveland,OH,00,0
TXN_00000456,CUST_000483,8027,2025-04-13,06:08:04,69.94,Exxon,Gas Station,Durham,NC,00,0
TXN_00000521,CUST_000465,6306,2025-04-13,06:35:04,13.67,Walmart,Grocery,Allentown,PA,00,0
TXN_00000479,CUST_000180,8826,2025-04-13,19:09:04,20.41,Chevron,Gas Station,Springfield,IL,00,0
TXN_00000341,CUST_000257,3342,2025-04-13,22:03:04,97.62,Movie Theater,Entertainment,Buffalo,NY,00,0
TXN_00000407,CUST_000308,0304,2025-04-14,05:01:04,9.95,Walgreens,Pharmacy,Warren,MI,00,0
TXN_00000552,CUST_000216,4398,2025-04-14,05:38:04,39.15,Walgreens,Pharmacy,Warren,MI,00,0
TXN_00000060,CUST_000159,9867,2025-04-14,08:13:04,1147.37,RadioShack,Electronics,Sacramento,CA,00,0
TXN_00000966,CUST_000313,4835,2025-04-14,09:51:04,70.64,Pizza Hut,Restaurant,Cincinnati,OH,00,0
TXN_00000699,CUST_000472,8868,2025-04-14,18:07:04,113.09,Best Buy Online,Online Retail,Savannah,GA,00,0
TXN_00000979,CUST_000327,1667,2025-04-14,23:09:04,194.47,eBay,Online Retail,San Diego,CA,00,0
TXN_00000350,CUST_000029,5208,2025-04-15,05:31:04,30.35,CVS,Pharmacy,Toledo,OH,00,0
TXN_00000905,CUST_000277,0270,2025-04-15,09:29:04,193.67,Bank ATM,ATM,San Antonio,TX,00,0
TXN_00000246,CUST_000360,3065,2025-04-15,12:18:04,109.36,Subway,Restaurant,Columbus,GA,00,0
TXN_00000630,CUST_000273,6457,2025-04-15,15:11:04,1106.59,Circuit City,Electronics,Durham,NC,00,0
TXN_00000806,CUST_000478,3142,2025-04-15,19:57:04,40.25,Chevron,Gas Station,Durham,NC,00,0
TXN_00000625,CUST_000422,0346,2025-04-16,02:41:04,43.04,Exxon,Gas Station,San Antonio,TX,00,0
TXN_00000003,CUST_000361,7525,2025-04-16,03:21:04,1552.73,Walgreens,Pharmacy,Buffalo,NY,05,1
TXN_00000597,CUST_000081,8300,2025-04-16,09:21:04,24.35,Whole Foods,Grocery,Toledo,OH,00,0
TXN_00000078,CUST_000189,8669,2025-04-16,09:45:04,78.34,BP,Gas Station,Syracuse,NY,00,0
TXN_00000231,CUST_000133,2763,2025-04-16,12:04:04,195.24,Convenience Store ATM,ATM,Cincinnati,OH,00,0
TXN_00000629,CUST_000307,4560,2025-04-16,18:05:04,175.26,Holiday Inn,Hotel,Los Angeles,CA,00,0
TXN_00000886,CUST_000365,6502,2025-04-17,02:59:04,16.0,Walmart,Grocery,Peoria,IL,00,0
TXN_00000062,CUST_000145,8644,2025-04-17,04:07:04,433.37,Circuit City,Electronics,Grand Rapids,MI,00,0
TXN_00000140,CUST_000089,0684,2025-04-17,09:52:04,48.12,Theme Park,Entertainment,Columbus,OH,00,0
TXN_00000144,CUST_000396,0756,2025-04-17,21:25:04,112.77,Starbucks,Restaurant,Sacramento,CA,00,0
TXN_00000766,CUST_000144,7698,2025-04-18,00:34:04,810.16,RadioShack,Electronics,Grand Rapids,MI,00,0
TXN_00000047,CUST_000331,9005,2025-04-18,01:06:04,807.81,eBay,Online Retail,Raleigh,NC,05,1
TXN_00000908,CUST_000347,2476,2025-04-18,06:46:04,16.18,Walmart,Grocery,Los Angeles,CA,00,0
TXN_00000557,CUST_000201,1960,2025-04-18,13:26:04,89.2,Fry's Electronics,Electronics,Sterling Heights,MI,00,0
TXN_00000776,CUST_000040,4343,2025-04-18,20:54:04,441.31,Gas Station ATM,ATM,San Francisco,CA,00,0
TXN_00000143,CUST_000400,9177,2025-04-18,20:56:04,14.99,Sports Arena,Entertainment,Grand Rapids,MI,00,0
TXN_00000438,CUST_000047,2206,2025-04-18,23:21:04,83.41,Movie Theater,Entertainment,Pittsburgh,PA,00,0
TXN_00000471,CUST_000332,9314,2025-04-19,10:51:04,26.6,Mobil,Gas Station,Durham,NC,00,0
TXN_00000372,CUST_000488,9050,2025-04-19,11:08:04,423.65,Micro Center,Electronics,Grand Rapids,MI,00,0
TXN_00000214,CUST_000208,2318,2025-04-19,23:42:04,63.05,JCPenney,Department Store,Austin,TX,00,0
TXN_00000161,CUST_000193,0541,2025-04-20,03:43:04,30.21,Exxon,Gas Station,Cleveland,OH,00,0
TXN_00000054,CUST_000175,2901,2025-04-20,05:38:04,175.63,Kohl's,Department Store,Columbus,GA,00,0
TXN_00000133,CUST_000325,0175,2025-04-20,06:13:04,43.86,Mobil,Gas Station,Cleveland,OH,00,0
TXN_00000393,CUST_000127,6611,2025-04-20,08:56:04,134.39,Safeway,Grocery,Savannah,GA,00,0
TXN_00000568,CUST_000221,3560,2025-04-20,14:17:04,50.3,eBay,Online Retail,San Francisco,CA,00,0
TXN_00000756,CUST_000389,6539,2025-04-20,17:40:04,183.32,Marriott,Hotel,Durham,NC,00,0
TXN_00000708,CUST_000259,3984,2025-04-20,20:27:04,22.9,Concert Hall,Entertainment,Philadelphia,PA,00,0
TXN_00000784,CUST_000192,9246,2025-04-21,04:28:04,29.5,eBay,Online Retail,Jacksonville,FL,00,0
TXN_00000286,CUST_000219,3817,2025-04-21,17:14:04,156.85,Circuit City,Electronics,Atlanta,GA,00,0
TXN_00000993,CUST_000452,8542,2025-04-21,20:36:04,71.01,Mobil,Gas Station,Sacramento,CA,00,0
TXN_00000073,CUST_000255,2845,2025-04-22,02:20:04,39.68,Shell,Gas Station,Peoria,IL,00,0
TXN_00000020,CUST_000125,8317,2025-04-22,07:34:04,1981.84,Pizza Hut,Restaurant,Warren,MI,51,1
TXN_00000944,CUST_000118,4001,2025-04-22,11:59:04,74.36,Movie Theater,Entertainment,Toledo,OH,00,0
TXN_00000187,CUST_000245,7972,2025-04-22,15:03:04,946.04,Micro Center,Electronics,Detroit,MI,00,0
TXN_00000997,CUST_000398,5450,2025-04-22,15:47:04,61.54,Movie Theater,Entertainment,Warren,MI,00,0
TXN_00000624,CUST_000391,5790,2025-04-22,20:29:04,73.99,Target.com,Online Retail,Orlando,FL,00,0
TXN_00000398,CUST_000203,4818,2025-04-23,00:06:04,77.31,BP,Gas Station,Charlotte,NC,00,0
TXN_00000213,CUST_000233,9266,2025-04-23,08:07:04,40.93,Health Mart,Pharmacy,Rochester,NY,00,0
TXN_00000962,CUST_000477,1950,2025-04-23,10:08:04,1020.42,Circuit City,Electronics,New York,NY,00,0
TXN_00000955,CUST_000402,1787,2025-04-23,11:38:04,468.7,Best Buy,Electronics,Erie,PA,00,0
TXN_00000244,CUST_000480,3503,2025-04-23,13:28:04,57.97,BP,Gas Station,Philadelphia,PA,00,0
TXN_00000349,CUST_000303,2559,2025-04-24,00:40:04,63.28,Kroger,Grocery,Cincinnati,OH,00,0
TXN_00000797,CUST_000084,4533,2025-04-24,02:51:04,305.04,Hilton,Hotel,Los Angeles,CA,00,0
TXN_00000434,CUST_000123,1511,2025-04-24,14:11:04,46.91,Sports Arena,Entertainment,Austin,TX,00,0
TXN_00000742,CUST_000275,3945,2025-04-24,22:18:04,271.93,Best Buy Online,Online Retail,Columbus,OH,00,0
TXN_00000040,CUST_000437,3431,2025-04-25,00:14:04,1555.84,Bank ATM,ATM,Remote_MT,MT,00,1
TXN_00000058,CUST_000174,5523,2025-04-25,01:56:04,35.36,BP,Gas Station,Dallas,TX,00,0
TXN_00000868,CUST_000056,1798,2025-04-25,07:43:04,80.97,McDonald's,Restaurant,Rockford,IL,00,0
TXN_00000687,CUST_000039,5626,2025-04-25,11:53:04,56.81,Exxon,Gas Station,Rochester,NY,00,0
TXN_00000712,CUST_000321,7555,2025-04-25,21:02:04,367.19,Credit Union ATM,ATM,Tampa,FL,00,0
TXN_00000729,CUST_000223,2453,2025-04-26,03:09:04,64.91,Safeway,Grocery,Peoria,IL,00,0
TXN_00000685,CUST_000418,4116,2025-04-26,03:58:04,32.35,Health Mart,Pharmacy,San Antonio,TX,00,0
TXN_00000031,CUST_000296,6999,2025-04-26,07:13:04,1862.76,Target.com,Online Retail,Remote_VT,VT,00,1
TXN_00000585,CUST_000124,1576,2025-04-26,14:44:04,172.57,Best Western,Hotel,Savannah,GA,00,0
TXN_00000968,CUST_000025,7955,2025-04-26,20:43:04,77.66,Exxon,Gas Station,Dallas,TX,00,0
TXN_00000374,CUST_000386,1583,2025-04-27,01:50:04,363.33,Best Western,Hotel,Augusta,GA,00,0
TXN_00000793,CUST_000213,6936,2025-04-27,05:18:04,157.5,Credit Union ATM,ATM,Grand Rapids,MI,00,0
TXN_00000857,CUST_000492,7607,2025-04-27,10:44:04,47.5,Starbucks,Restaurant,Tampa,FL,00,0
TXN_00000859,CUST_000184,5613,2025-04-27,10:57:04,77.47,Whole Foods,Grocery,Columbus,OH,00,0
TXN_00000812,CUST_000146,1145,2025-04-27,16:10:04,15.04,CVS,Pharmacy,Miami,FL,00,0
TXN_00000595,CUST_000396,0473,2025-04-27,17:44:04,21.97,CVS,Pharmacy,Cleveland,OH,00,0
TXN_00000846,CUST_000040,6880,2025-04-27,17:55:04,39.22,Target,Grocery,Los Angeles,CA,00,0
TXN_00000448,CUST_000064,5066,2025-04-27,18:07:04,156.37,eBay,Online Retail,Philadelphia,PA,00,0
TXN_00000236,CUST_000438,1178,2025-04-28,21:20:04,117.93,Walmart,Grocery,Charlotte,NC,00,0
TXN_00000241,CUST_000036,7350,2025-04-28,23:03:04,116.82,McDonald's,Restaurant,San Francisco,CA,00,0
TXN_00000546,CUST_000073,3614,2025-04-28,23:51:04,98.86,Theme Park,Entertainment,Raleigh,NC,00,0
TXN_00000617,CUST_000097,5955,2025-04-29,00:02:04,84.66,Theme Park,Entertainment,Houston,TX,00,0
TXN_00000326,CUST_000336,2424,2025-04-29,10:30:04,127.27,Walmart.com,Online Retail,Chicago,IL,00,0
TXN_00000253,CUST_000423,5776,2025-04-29,12:36:04,147.61,Walmart,Grocery,Detroit,MI,00,0
TXN_00000207,CUST_000263,9087,2025-04-29,13:03:04,36.16,Movie Theater,Entertainment,Rochester,NY,00,0
TXN_00000569,CUST_000455,7240,2025-04-29,15:57:04,38.13,Rite Aid,Pharmacy,Orlando,FL,00,0
TXN_00000717,CUST_000467,2710,2025-04-29,19:43:04,64.65,Pizza Hut,Restaurant,Savannah,GA,00,0
TXN_00000055,CUST_000387,4036,2025-04-30,00:22:04,58.84,Best Buy,Electronics,Springfield,IL,00,0
TXN_00000988,CUST_000025,7775,2025-04-30,03:05:04,66.06,Gas Station ATM,ATM,Raleigh,NC,00,0
TXN_00000991,CUST_000489,5504,2025-04-30,04:38:04,945.62,Fry's Electronics,Electronics,Peoria,IL,00,0
TXN_00000338,CUST_000040,9852,2025-04-30,07:07:04,193.78,Macy's,Department Store,Buffalo,NY,00,0
TXN_00000731,CUST_000490,2845,2025-04-30,07:09:04,25.33,Walgreens,Pharmacy,Atlanta,GA,00,0
TXN_00000318,CUST_000176,1687,2025-04-30,21:57:04,155.21,Target.com,Online Retail,Augusta,GA,00,0
TXN_00000297,CUST_000151,9290,2025-05-01,04:00:04,36.01,Sears,Department Store,Atlanta,GA,00,0
TXN_00000936,CUST_000439,0165,2025-05-01,20:24:04,449.08,RadioShack,Electronics,Los Angeles,CA,00,0
TXN_00000450,CUST_000219,1952,2025-05-01,22:02:04,234.6,JCPenney,Department Store,Cincinnati,OH,00,0
TXN_00000332,CUST_000213,5196,2025-05-02,16:06:04,44.57,Shell,Gas Station,Rockford,IL,00,0
TXN_00000974,CUST_000314,9928,2025-05-02,17:41:04,46.8,Rite Aid,Pharmacy,Orlando,FL,00,0
TXN_00000726,CUST_000177,7509,2025-05-03,01:01:04,343.54,Bank ATM,ATM,Atlanta,GA,00,0
TXN_00000005,CUST_000186,6916,2025-05-03,10:34:04,1293.67,Gas Station ATM,ATM,Charlotte,NC,00,1
TXN_00000574,CUST_000377,9842,2025-05-03,16:08:04,377.9,Mall ATM,ATM,Tampa,FL,00,0
TXN_00000259,CUST_000474,5904,2025-05-04,02:52:04,79.7,Subway,Restaurant,Savannah,GA,00,0
TXN_00000410,CUST_000063,6875,2025-05-04,05:26:04,37.25,Safeway,Grocery,New York,NY,00,0
TXN_00000788,CUST_000342,2231,2025-05-04,08:11:04,367.12,Micro Center,Electronics,Miami,FL,00,0
TXN_00000918,CUST_000014,6020,2025-05-04,13:17:04,216.92,Macy's,Department Store,Charlotte,NC,00,0
TXN_00000724,CUST_000108,9274,2025-05-04,13:23:04,558.89,Best Buy,Electronics,Charlotte,NC,00,0
TXN_00000953,CUST_000217,3407,2025-05-04,13:33:04,19.05,Sports Arena,Entertainment,Warren,MI,00,0
TXN_00000189,CUST_000128,8772,2025-05-04,13:55:04,39.24,Chevron,Gas Station,Allentown,PA,00,0
TXN_00000913,CUST_000181,4666,2025-05-04,20:14:04,77.9,Exxon,Gas Station,Detroit,MI,00,0
TXN_00000802,CUST_000021,0691,2025-05-05,16:00:04,377.3,Best Western,Hotel,Grand Rapids,MI,00,0
TXN_00000065,CUST_000187,7359,2025-05-05,17:35:04,326.22,Best Western,Hotel,Toledo,OH,00,0
TXN_00000260,CUST_000419,2405,2025-05-05,18:08:04,47.0,Exxon,Gas Station,San Diego,CA,00,0
TXN_00000896,CUST_000029,5298,2025-05-05,18:19:04,21.76,Concert Hall,Entertainment,Los Angeles,CA,00,0
TXN_00000121,CUST_000355,6179,2025-05-06,02:02:04,208.26,Hyatt,Hotel,Durham,NC,00,0
TXN_00000689,CUST_000283,4546,2025-05-06,05:44:04,54.5,Rite Aid,Pharmacy,Orlando,FL,00,0
TXN_00000573,CUST_000106,0954,2025-05-06,17:23:04,920.84,Circuit City,Electronics,Erie,PA,00,0
TXN_00000590,CUST_000135,2854,2025-05-07,05:40:04,295.07,Hyatt,Hotel,Rochester,NY,00,0
TXN_00000775,CUST_000379,8550,2025-05-07,06:18:04,277.0,Hyatt,Hotel,Savannah,GA,00,0
TXN_00000893,CUST_000112,9936,2025-05-07,14:55:04,91.94,McDonald's,Restaurant,Philadelphia,PA,00,0
TXN_00000665,CUST_000379,9112,2025-05-07,16:03:04,75.21,Bowling Alley,Entertainment,Buffalo,NY,00,0
TXN_00000394,CUST_000347,6776,2025-05-07,18:32:04,68.11,Starbucks,Restaurant,Columbus,GA,00,0
TXN_00000910,CUST_000304,6713,2025-05-07,19:18:04,109.77,Safeway,Grocery,Philadelphia,PA,00,0
TXN_00000008,CUST_000116,1031,2025-05-08,01:24:04,3.14,Kroger,Grocery,Savannah,GA,61,1
TXN_00000594,CUST_000340,7796,2025-05-08,02:24:04,105.01,Amazon,Online Retail,Raleigh,NC,00,0
TXN_00000330,CUST_000168,1871,2025-05-08,03:14:04,27.5,Theme Park,Entertainment,Philadelphia,PA,00,0
TXN_00000912,CUST_000220,3396,2025-05-08,05:54:04,111.81,Pizza Hut,Restaurant,Toledo,OH,00,0
TXN_00000074,CUST_000219,0165,2025-05-08,11:54:04,95.75,Concert Hall,Entertainment,San Antonio,TX,00,0
TXN_00000779,CUST_000073,3190,2025-05-08,20:27:04,381.48,Circuit City,Electronics,Columbus,GA,00,0
TXN_00000232,CUST_000068,2270,2025-05-08,21:45:04,67.46,Pizza Hut,Restaurant,Greensboro,NC,00,0
TXN_00000381,CUST_000104,7998,2025-05-09,10:24:04,137.25,Macy's,Department Store,Columbus,GA,00,0
TXN_00000584,CUST_000062,2128,2025-05-09,16:19:04,91.38,Theme Park,Entertainment,Pittsburgh,PA,00,0
TXN_00000248,CUST_000327,1863,2025-05-09,16:58:04,78.92,Theme Park,Entertainment,Austin,TX,00,0
TXN_00000431,CUST_000266,6716,2025-05-09,17:32:04,264.37,eBay,Online Retail,Rockford,IL,00,0
TXN_00000082,CUST_000031,5556,2025-05-09,18:53:04,69.07,Subway,Restaurant,Rochester,NY,00,0
TXN_00000287,CUST_000330,2557,2025-05-10,01:52:04,100.92,Marriott,Hotel,Rochester,NY,00,0
TXN_00000582,CUST_000498,1579,2025-05-10,02:56:04,241.23,Walmart.com,Online Retail,Tampa,FL,00,0
TXN_00000045,CUST_000384,8593,2025-05-10,03:52:04,953.29,Chevron,Gas Station,Remote_AK,AK,14,1
TXN_00000414,CUST_000408,9311,2025-05-10,04:38:04,109.86,Whole Foods,Grocery,Grand Rapids,MI,00,0
TXN_00000386,CUST_000401,3524,2025-05-10,19:15:04,239.49,Hyatt,Hotel,Buffalo,NY,00,0
TXN_00000109,CUST_000408,0100,2025-05-10,21:55:04,424.42,Credit Union ATM,ATM,Miami,FL,00,0
TXN_00000174,CUST_000239,8994,2025-05-11,00:22:04,135.98,Macy's,Department Store,Allentown,PA,00,0
TXN_00000433,CUST_000021,3296,2025-05-11,06:45:04,371.47,Best Western,Hotel,Houston,TX,00,0
TXN_00000273,CUST_000256,6719,2025-05-11,08:03:04,331.42,Best Buy,Electronics,Greensboro,NC,00,0
TXN_00000924,CUST_000440,6834,2025-05-11,11:00:04,79.46,Micro Center,Electronics,Augusta,GA,00,0
TXN_00000559,CUST_000403,2988,2025-05-11,15:03:04,183.51,JCPenney,Department Store,Warren,MI,00,0
TXN_00000105,CUST_000212,1751,2025-05-11,17:44:04,14.64,Concert Hall,Entertainment,Columbus,OH,00,0
TXN_00000744,CUST_000321,2537,2025-05-11,17:50:04,239.78,Convenience Store ATM,ATM,Cleveland,OH,00,0
TXN_00000810,CUST_000432,8851,2025-05-11,18:17:04,954.07,Best Buy,Electronics,Pittsburgh,PA,00,0
TXN_00000792,CUST_000051,1329,2025-05-11,21:08:04,327.99,Marriott,Hotel,Sacramento,CA,00,0
TXN_00000638,CUST_000474,2169,2025-05-12,02:01:04,216.94,Mall ATM,ATM,San Francisco,CA,00,0
TXN_00000950,CUST_000059,8143,2025-05-12,05:33:04,48.83,Pharmacy Plus,Pharmacy,Chicago,IL,00,0
TXN_00000280,CUST_000381,9551,2025-05-12,06:08:04,103.28,Subway,Restaurant,Erie,PA,00,0
TXN_00000641,CUST_000057,8761,2025-05-12,08:50:04,444.01,Convenience Store ATM,ATM,Charlotte,NC,00,0
TXN_00000930,CUST_000050,9266,2025-05-12,09:18:04,122.88,Sears,Department Store,Raleigh,NC,00,0
TXN_00000916,CUST_000351,1237,2025-05-12,10:37:04,136.7,Macy's,Department Store,Warren,MI,00,0
TXN_00000603,CUST_000264,8123,2025-05-12,14:39:04,92.5,Marriott,Hotel,Toledo,OH,00,0
TXN_00000347,CUST_000339,0616,2025-05-12,22:27:04,352.92,Holiday Inn,Hotel,Columbus,GA,00,0
TXN_00000165,CUST_000429,9380,2025-05-13,00:23:04,220.94,Gas Station ATM,ATM,Durham,NC,00,0
TXN_00000691,CUST_000429,0878,2025-05-13,00:45:04,76.73,Kroger,Grocery,Houston,TX,00,0
TXN_00000027,CUST_000375,9965,2025-05-13,04:01:04,772.76,Safeway,Grocery,Orlando,FL,14,1
TXN_00000748,CUST_000499,0433,2025-05-13,05:20:04,398.67,Marriott,Hotel,Sacramento,CA,00,0
TXN_00000901,CUST_000028,2019,2025-05-13,13:17:04,29.04,Safeway,Grocery,Erie,PA,00,0
TXN_00000079,CUST_000177,8242,2025-05-13,13:42:04,113.15,Subway,Restaurant,Orlando,FL,00,0
TXN_00000025,CUST_000393,0496,2025-05-13,14:25:04,7.22,Credit Union ATM,ATM,Miami,FL,14,1
TXN_00000996,CUST_000470,3536,2025-05-13,15:33:04,30.97,Health Mart,Pharmacy,Rockford,IL,00,0
TXN_00000340,CUST_000130,3250,2025-05-13,20:07:04,70.75,BP,Gas Station,Peoria,IL,00,0
TXN_00000276,CUST_000356,1981,2025-05-13,20:16:04,378.85,Hyatt,Hotel,Rockford,IL,00,0
TXN_00000514,CUST_000110,3030,2025-05-13,20:49:04,140.99,Convenience Store ATM,ATM,Houston,TX,00,0
TXN_00000178,CUST_000062,6972,2025-05-13,22:41:04,47.84,Walgreens,Pharmacy,Augusta,GA,00,0
TXN_00000767,CUST_000355,4983,2025-05-14,02:14:04,54.9,Rite Aid,Pharmacy,Grand Rapids,MI,00,0
TXN_00000383,CUST_000119,6572,2025-05-14,03:37:04,374.83,Circuit City,Electronics,Syracuse,NY,00,0
TXN_00000480,CUST_000154,2560,2025-05-14,04:32:04,11.09,Walgreens,Pharmacy,Chicago,IL,00,0
TXN_00000891,CUST_000362,5847,2025-05-14,04:42:04,31.25,Pizza Hut,Restaurant,Detroit,MI,00,0
TXN_00000324,CUST_000348,1624,2025-05-14,14:43:04,29.89,Shell,Gas Station,Buffalo,NY,00,0
TXN_00000009,CUST_000049,6513,2025-05-15,04:21:04,710.27,eBay,Online Retail,Austin,TX,00,1
TXN_00000039,CUST_000416,1718,2025-05-15,05:07:04,1114.97,Marriott,Hotel,Houston,TX,14,1
TXN_00000945,CUST_000264,4608,2025-05-15,08:27:04,266.73,Target.com,Online Retail,Syracuse,NY,00,0
TXN_00000516,CUST_000402,1992,2025-05-15,09:53:04,5.78,Rite Aid,Pharmacy,Savannah,GA,00,0
TXN_00000544,CUST_000251,8221,2025-05-15,10:09:04,68.23,Exxon,Gas Station,Erie,PA,00,0
TXN_00000183,CUST_000106,6189,2025-05-15,14:18:04,26.84,Exxon,Gas Station,Syracuse,NY,00,0
TXN_00000136,CUST_000304,7136,2025-05-15,18:17:04,26.19,Shell,Gas Station,Allentown,PA,00,0
TXN_00000778,CUST_000113,3121,2025-05-15,21:19:04,107.57,RadioShack,Electronics,Rochester,NY,00,0
TXN_00000288,CUST_000088,5814,2025-05-16,07:03:04,46.07,Theme Park,Entertainment,Cleveland,OH,00,0
TXN_00000453,CUST_000390,8069,2025-05-16,07:52:04,93.89,Sports Arena,Entertainment,Augusta,GA,00,0
TXN_00000765,CUST_000261,9061,2025-05-16,11:59:04,73.4,Movie Theater,Entertainment,Houston,TX,00,0
TXN_00000646,CUST_000088,2872,2025-05-16,12:06:04,84.55,Best Western,Hotel,Rochester,NY,00,0
TXN_00000320,CUST_000051,5431,2025-05-16,15:01:04,103.66,Safeway,Grocery,San Antonio,TX,00,0
TXN_00000363,CUST_000134,6693,2025-05-16,15:17:04,139.24,Walmart,Grocery,Grand Rapids,MI,00,0
TXN_00000011,CUST_000152,7882,2025-05-17,04:21:04,2.67,Whole Foods,Grocery,Detroit,MI,05,1
TXN_00000500,CUST_000309,7883,2025-05-17,14:35:04,298.86,Bank ATM,ATM,Cleveland,OH,00,0
TXN_00000538,CUST_000107,2356,2025-05-17,19:30:04,244.31,Hyatt,Hotel,Cleveland,OH,00,0
TXN_00000299,CUST_000271,3723,2025-05-17,22:00:04,112.47,Fry's Electronics,Electronics,Chicago,IL,00,0
TXN_00000035,CUST_000179,6807,2025-05-18,00:39:04,2.04,Exxon,Gas Station,Columbus,OH,61,1
TXN_00000233,CUST_000288,1754,2025-05-18,01:25:04,35.82,Rite Aid,Pharmacy,Peoria,IL,00,0
TXN_00000400,CUST_000224,1824,2025-05-18,16:30:04,41.83,Starbucks,Restaurant,Buffalo,NY,00,0
TXN_00000722,CUST_000043,1251,2025-05-19,01:26:04,99.15,Olive Garden,Restaurant,New York,NY,00,0
TXN_00000720,CUST_000086,7158,2025-05-19,03:06:04,132.09,Target,Grocery,Detroit,MI,00,0
TXN_00000745,CUST_000306,0404,2025-05-19,07:44:04,313.2,Best Western,Hotel,Houston,TX,00,0
TXN_00000545,CUST_000280,8971,2025-05-19,15:31:04,190.21,Sears,Department Store,San Francisco,CA,00,0
TXN_00000418,CUST_000002,3620,2025-05-20,00:07:04,9.06,CVS,Pharmacy,Los Angeles,CA,00,0
TXN_00000134,CUST_000425,0170,2025-05-20,00:29:04,46.48,BP,Gas Station,Sacramento,CA,00,0
TXN_00000343,CUST_000148,9473,2025-05-20,03:54:04,36.15,Theme Park,Entertainment,Cleveland,OH,00,0
TXN_00000423,CUST_000298,3466,2025-05-20,07:26:04,1125.82,Circuit City,Electronics,Allentown,PA,00,0
TXN_00000939,CUST_000101,2642,2025-05-20,09:17:04,90.69,Bank ATM,ATM,Buffalo,NY,00,0
TXN_00000695,CUST_000134,4090,2025-05-20,18:20:04,71.44,Movie Theater,Entertainment,Buffalo,NY,00,0
TXN_00000510,CUST_000161,1274,2025-05-20,19:38:04,324.21,Holiday Inn,Hotel,Savannah,GA,00,0
TXN_00000325,CUST_000105,7043,2025-05-20,21:04:04,72.31,Shell,Gas Station,Orlando,FL,00,0
TXN_00000698,CUST_000080,5352,2025-05-20,22:47:04,76.79,Walmart.com,Online Retail,Columbus,OH,00,0
TXN_00000084,CUST_000012,0479,2025-05-21,01:40:04,251.74,Holiday Inn,Hotel,Syracuse,NY,00,0
TXN_00000517,CUST_000406,0336,2025-05-21,02:16:04,64.08,Concert Hall,Entertainment,Orlando,FL,00,0
TXN_00000504,CUST_000203,2418,2025-05-21,21:09:04,376.7,Credit Union ATM,ATM,Columbus,OH,00,0
